1695133961.118457, -4.058308, -3.047707, 0.591419
1695133961.119426, -4.058308, -3.047707, 0.591419
1695133961.120382, -4.058308, -3.047707, 0.591419
1695133961.121469, -4.058308, -3.047707, 0.591419
1695133961.122315, -4.058308, -3.047707, 0.591419
1695133961.123276, -4.058308, -3.047707, 0.591419
1695133961.124233, -4.058308, -3.047707, 0.591419
1695133961.125249, -4.058308, -3.047707, 0.591419
1695133961.126255, -4.058308, -3.047707, 0.591419
1695133961.127266, -4.058308, -3.047707, 0.591419
1695133961.128272, -4.058308, -3.047707, 0.591419
1695133961.129388, -4.058308, -3.047707, 0.591419
1695133961.130345, -4.058308, -3.047707, 0.591419
1695133961.131360, -4.058308, -3.047707, 0.591419
1695133961.132352, -4.058308, -3.047707, 0.591419
1695133961.133346, -4.058308, -3.047707, 0.591419
1695133961.151255, -4.059861, -3.046053, 0.591287
1695133961.151923, -4.061216, -3.048332, 0.591319
1695133961.152526, -4.061216, -3.048332, 0.591319
1695133961.153132, -4.061216, -3.048332, 0.591319
1695133961.153814, -4.061216, -3.048332, 0.591319
1695133961.154494, -4.061216, -3.048332, 0.591319
1695133961.155065, -4.061216, -3.048332, 0.591319
1695133961.155644, -4.061216, -3.048332, 0.591319
1695133961.156245, -4.061216, -3.048332, 0.591319
1695133961.156807, -4.061216, -3.048332, 0.591319
1695133961.157343, -4.061216, -3.048332, 0.591319
1695133961.157863, -4.061216, -3.048332, 0.591319
1695133961.158382, -4.061216, -3.048332, 0.591319
1695133961.158890, -4.061216, -3.048332, 0.591319
1695133961.159407, -4.061216, -3.048332, 0.591319
1695133961.159922, -4.061216, -3.048332, 0.591319
1695133961.160619, -4.061216, -3.048332, 0.591319
1695133961.162223, -4.061216, -3.048332, 0.591319
1695133961.162806, -4.061216, -3.048332, 0.591319
1695133961.163269, -4.061216, -3.048332, 0.591319
1695133961.163807, -4.061216, -3.048332, 0.591319
1695133961.164206, -4.061216, -3.048332, 0.591319
