1695815611.811828, -4.059750, -3.048440, 0.591421
1695815611.820323, -4.059750, -3.048440, 0.591422
1695815611.823910, -4.059750, -3.048440, 0.591422
1695815611.827220, -4.059751, -3.048440, 0.591423
1695815611.830974, -4.059751, -3.048440, 0.591423
1695815611.834616, -4.059751, -3.048440, 0.591423
1695815611.839602, -4.059752, -3.048440, 0.591423
1695815611.842887, -4.059752, -3.048440, 0.591423
1695815611.846217, -4.059752, -3.048440, 0.591424
1695815611.850445, -4.059752, -3.048440, 0.591424
1695815611.853337, -4.059753, -3.048440, 0.591424
1695815611.857268, -4.059753, -3.048440, 0.591424
1695815611.862355, -4.059753, -3.048440, 0.591424
1695815611.867758, -4.059753, -3.048440, 0.591424
1695815611.874328, -4.059753, -3.048440, 0.591424
1695815611.882889, -4.059752, -3.048440, 0.591424
1695815611.891345, -4.059752, -3.048440, 0.591424
1695815611.911511, -4.059752, -3.048440, 0.591424
1695815611.919823, -4.059752, -3.048440, 0.591424
1695815611.928868, -4.059752, -3.048440, 0.591424
1695815611.944860, -4.059752, -3.048440, 0.591425
1695815611.953846, -4.059752, -3.048440, 0.591425
1695815611.960545, -4.059752, -3.048440, 0.591425
1695815611.965840, -4.059752, -3.048440, 0.591425
1695815611.971096, -4.059752, -3.048440, 0.591425
1695815611.977424, -4.059752, -3.048440, 0.591426
1695815611.982858, -4.059752, -3.048440, 0.591426
1695815611.986937, -4.059752, -3.048440, 0.591426
1695815611.989072, -4.059752, -3.048440, 0.591426
1695815611.992317, -4.059752, -3.048440, 0.591426
1695815611.995011, -4.059752, -3.048440, 0.591427
1695815611.997578, -4.059752, -3.048440, 0.591427
1695815612.000563, -4.059752, -3.048440, 0.591427
1695815612.003132, -4.059752, -3.048440, 0.591427
1695815612.005466, -4.059752, -3.048440, 0.591427
1695815612.007673, -4.059752, -3.048440, 0.591427
1695815612.009913, -4.059752, -3.048440, 0.591427
1695815612.011716, -4.059752, -3.048440, 0.591428
1695815612.013348, -4.059752, -3.048440, 0.591428
1695815612.014994, -4.059752, -3.048440, 0.591428
1695815612.016458, -4.059752, -3.048440, 0.591428
1695815612.017781, -4.059752, -3.048440, 0.591428
1695815612.019065, -4.059752, -3.048440, 0.591428
1695815612.020363, -4.059752, -3.048440, 0.591428
1695815612.021786, -4.059752, -3.048440, 0.591428
1695815612.023075, -4.059752, -3.048440, 0.591429
1695815612.024459, -4.059752, -3.048440, 0.591429
1695815612.025774, -4.059752, -3.048440, 0.591429
1695815612.027020, -4.059752, -3.048440, 0.591429
1695815612.028380, -4.059752, -3.048440, 0.591429
1695815612.029646, -4.059752, -3.048440, 0.591429
1695815612.030966, -4.059752, -3.048440, 0.591429
1695815612.032289, -4.059752, -3.048440, 0.591429
1695815612.033574, -4.059752, -3.048440, 0.591429
1695815612.034888, -4.059752, -3.048440, 0.591430
1695815612.036200, -4.059752, -3.048440, 0.591430
1695815612.037486, -4.059752, -3.048440, 0.591430
1695815612.038691, -4.059752, -3.048440, 0.591430
1695815612.040301, -4.059752, -3.048440, 0.591430
1695815612.041596, -4.059752, -3.048440, 0.591430
1695815612.045041, -4.059752, -3.048440, 0.591430
1695815612.046216, -4.059752, -3.048440, 0.591430
1695815612.047234, -4.059752, -3.048440, 0.591430
1695815612.048239, -4.059752, -3.048440, 0.591430
1695815612.049309, -4.059752, -3.048440, 0.591430
1695815612.050702, -4.059752, -3.048440, 0.591430
1695815612.052118, -4.059752, -3.048440, 0.591431
1695815612.053786, -4.059752, -3.048440, 0.591431
1695815612.055375, -4.059752, -3.048440, 0.591431
1695815612.056799, -4.059752, -3.048440, 0.591431
1695815612.058544, -4.059752, -3.048440, 0.591431
1695815612.059920, -4.059752, -3.048440, 0.591431
1695815612.061062, -4.059752, -3.048440, 0.591431
1695815612.062167, -4.059752, -3.048440, 0.591431
1695815612.063517, -4.059752, -3.048440, 0.591431
1695815612.064873, -4.059752, -3.048440, 0.591431
1695815612.066874, -4.059752, -3.048440, 0.591431
1695815612.068796, -4.059752, -3.048440, 0.591431
1695815612.070450, -4.059752, -3.048440, 0.591431
1695815612.072237, -4.059752, -3.048440, 0.591431
1695815612.073896, -4.059752, -3.048440, 0.591431
1695815612.075340, -4.059752, -3.048440, 0.591431
1695815612.076752, -4.059752, -3.048440, 0.591431
1695815612.078275, -4.059752, -3.048440, 0.591432
1695815612.079561, -4.059752, -3.048440, 0.591432
1695815612.080901, -4.059752, -3.048440, 0.591432
1695815612.082286, -4.059753, -3.048440, 0.591432
1695815612.083938, -4.059753, -3.048440, 0.591432
1695815612.085326, -4.059753, -3.048440, 0.591432
1695815612.086534, -4.059753, -3.048440, 0.591432
1695815612.087854, -4.059753, -3.048440, 0.591432
1695815612.088888, -4.059753, -3.048440, 0.591432
1695815612.090533, -4.059753, -3.048440, 0.591432
1695815612.091633, -4.059753, -3.048440, 0.591432
1695815612.092852, -4.059753, -3.048440, 0.591432
1695815612.094028, -4.059753, -3.048440, 0.591432
1695815612.094931, -4.059753, -3.048440, 0.591432
1695815612.095830, -4.059753, -3.048440, 0.591432
1695815612.097082, -4.059753, -3.048440, 0.591432
1695815612.098299, -4.059753, -3.048440, 0.591432
1695815612.099746, -4.059753, -3.048440, 0.591432
1695815612.100981, -4.059753, -3.048440, 0.591432
1695815612.102141, -4.059753, -3.048440, 0.591432
1695815612.105655, -4.059753, -3.048440, 0.591432
1695815612.107081, -4.059753, -3.048440, 0.591432
1695815612.108098, -4.059753, -3.048440, 0.591432
1695815612.109008, -4.059753, -3.048440, 0.591432
1695815612.109840, -4.059753, -3.048440, 0.591432
1695815612.110631, -4.059753, -3.048440, 0.591432
1695815612.111408, -4.059753, -3.048440, 0.591432
1695815612.112210, -4.059753, -3.048440, 0.591433
1695815612.113008, -4.059753, -3.048440, 0.591433
1695815612.113791, -4.059753, -3.048440, 0.591433
1695815612.114558, -4.059753, -3.048440, 0.591433
1695815612.115324, -4.059753, -3.048440, 0.591433
1695815612.116116, -4.059753, -3.048440, 0.591433
1695815612.116893, -4.059753, -3.048440, 0.591433
1695815612.117864, -4.059753, -3.048440, 0.591433
1695815612.118921, -4.059753, -3.048440, 0.591433
1695815612.120170, -4.059753, -3.048440, 0.591433
1695815612.121404, -4.059753, -3.048440, 0.591433
1695815612.122492, -4.059753, -3.048440, 0.591433
1695815612.123435, -4.059753, -3.048440, 0.591433
1695815612.124367, -4.059753, -3.048440, 0.591433
1695815612.125265, -4.059753, -3.048440, 0.591433
1695815612.126153, -4.059753, -3.048440, 0.591433
1695815612.127033, -4.059753, -3.048440, 0.591433
1695815612.128020, -4.059753, -3.048440, 0.591433
1695815612.129305, -4.059753, -3.048440, 0.591433
1695815612.130626, -4.059753, -3.048440, 0.591433
1695815612.131957, -4.059753, -3.048440, 0.591433
1695815612.133215, -4.059753, -3.048440, 0.591433
1695815612.134732, -4.059753, -3.048440, 0.591433
1695815612.136122, -4.059753, -3.048440, 0.591433
1695815612.137484, -4.059753, -3.048440, 0.591433
1695815612.138910, -4.059753, -3.048440, 0.591433
1695815612.140170, -4.059753, -3.048440, 0.591433
1695815612.141446, -4.059753, -3.048440, 0.591433
1695815612.142689, -4.059753, -3.048440, 0.591433
1695815612.143924, -4.059753, -3.048440, 0.591433
1695815612.145171, -4.059753, -3.048440, 0.591433
1695815612.146359, -4.059753, -3.048440, 0.591433
1695815612.147661, -4.059753, -3.048440, 0.591433
1695815612.149249, -4.059753, -3.048440, 0.591433
1695815612.150820, -4.059753, -3.048440, 0.591433
1695815612.152167, -4.059753, -3.048440, 0.591433
1695815612.155692, -4.059753, -3.048440, 0.591433
1695815612.156905, -4.059753, -3.048440, 0.591433
1695815612.158072, -4.059753, -3.048440, 0.591433
1695815612.159230, -4.059753, -3.048440, 0.591433
1695815612.160410, -4.059753, -3.048440, 0.591433
1695815612.161679, -4.059753, -3.048440, 0.591433
1695815612.162739, -4.059753, -3.048440, 0.591433
1695815612.164051, -4.059753, -3.048440, 0.591433
1695815612.165066, -4.059753, -3.048440, 0.591433
1695815612.166014, -4.059753, -3.048440, 0.591433
1695815612.167233, -4.059753, -3.048440, 0.591433
1695815612.168489, -4.059753, -3.048440, 0.591433
1695815612.169812, -4.059753, -3.048440, 0.591433
1695815612.170878, -4.059753, -3.048440, 0.591433
1695815612.172133, -4.059753, -3.048440, 0.591433
1695815612.173225, -4.059753, -3.048440, 0.591433
1695815612.174249, -4.059753, -3.048440, 0.591433
1695815612.175274, -4.059753, -3.048440, 0.591433
1695815612.176360, -4.059753, -3.048440, 0.591433
1695815612.177146, -4.059753, -3.048440, 0.591433
1695815612.177998, -4.059753, -3.048440, 0.591433
1695815612.178936, -4.059753, -3.048440, 0.591433
1695815612.179663, -4.059753, -3.048440, 0.591433
1695815612.180558, -4.059753, -3.048440, 0.591433
1695815612.181775, -4.059753, -3.048440, 0.591433
1695815612.183042, -4.059753, -3.048440, 0.591433
1695815612.184341, -4.059753, -3.048440, 0.591433
1695815612.185355, -4.059753, -3.048440, 0.591433
1695815612.186227, -4.059753, -3.048440, 0.591433
1695815612.187104, -4.059753, -3.048440, 0.591433
1695815612.188060, -4.059753, -3.048440, 0.591433
1695815612.188951, -4.059753, -3.048440, 0.591433
1695815612.189836, -4.059753, -3.048440, 0.591433
1695815612.190665, -4.059753, -3.048440, 0.591433
1695815612.191441, -4.059753, -3.048440, 0.591433
1695815612.192183, -4.059753, -3.048440, 0.591433
1695815612.193085, -4.059753, -3.048440, 0.591433
1695815612.194183, -4.059753, -3.048440, 0.591433
1695815612.195304, -4.059753, -3.048440, 0.591433
1695815612.196191, -4.059753, -3.048440, 0.591433
1695815612.197323, -4.059753, -3.048440, 0.591433
1695815612.198319, -4.059753, -3.048440, 0.591433
1695815612.199285, -4.059753, -3.048440, 0.591433
1695815612.202574, -4.059753, -3.048440, 0.591433
1695815612.203592, -4.059753, -3.048440, 0.591434
1695815612.204784, -4.059753, -3.048440, 0.591434
1695815612.206009, -4.059753, -3.048440, 0.591434
1695815612.207235, -4.059753, -3.048440, 0.591434
1695815612.208491, -4.059753, -3.048440, 0.591434
1695815612.209549, -4.059753, -3.048440, 0.591434
1695815612.210622, -4.059753, -3.048440, 0.591434
1695815612.211933, -4.059753, -3.048440, 0.591434
1695815612.213323, -4.059753, -3.048440, 0.591434
1695815612.214633, -4.059753, -3.048440, 0.591434
1695815612.215963, -4.059753, -3.048440, 0.591434
1695815612.217277, -4.059753, -3.048440, 0.591434
1695815612.218372, -4.059753, -3.048440, 0.591434
1695815612.219437, -4.059753, -3.048440, 0.591434
1695815612.220503, -4.059753, -3.048440, 0.591434
1695815612.221854, -4.059753, -3.048440, 0.591434
1695815612.223018, -4.059753, -3.048440, 0.591434
1695815612.224250, -4.059753, -3.048440, 0.591434
1695815612.225305, -4.059753, -3.048440, 0.591434
1695815612.226514, -4.059753, -3.048440, 0.591434
1695815612.227785, -4.059753, -3.048440, 0.591434
1695815612.228887, -4.059753, -3.048440, 0.591434
1695815612.230195, -4.059753, -3.048440, 0.591434
1695815612.231345, -4.059753, -3.048440, 0.591434
1695815612.232364, -4.059753, -3.048440, 0.591434
1695815612.233332, -4.059753, -3.048440, 0.591434
1695815612.234407, -4.059753, -3.048440, 0.591434
1695815612.235441, -4.059753, -3.048440, 0.591434
1695815612.236387, -4.059753, -3.048440, 0.591434
1695815612.237345, -4.059753, -3.048440, 0.591434
1695815612.238396, -4.059753, -3.048440, 0.591434
1695815612.239439, -4.059753, -3.048440, 0.591434
1695815612.240413, -4.059753, -3.048440, 0.591434
1695815612.241697, -4.059753, -3.048440, 0.591434
1695815612.242917, -4.059753, -3.048440, 0.591434
1695815612.244146, -4.059753, -3.048440, 0.591434
1695815612.245593, -4.059753, -3.048440, 0.591434
1695815612.246835, -4.059753, -3.048440, 0.591434
1695815612.247920, -4.059753, -3.048440, 0.591434
1695815612.248969, -4.059753, -3.048440, 0.591434
1695815612.249955, -4.059753, -3.048440, 0.591434
1695815612.250946, -4.059753, -3.048440, 0.591434
1695815612.253982, -4.059753, -3.048440, 0.591434
1695815612.255023, -4.059753, -3.048440, 0.591434
1695815612.256009, -4.059753, -3.048440, 0.591434
1695815612.257127, -4.059753, -3.048440, 0.591434
1695815612.258060, -4.059753, -3.048440, 0.591434
1695815612.258965, -4.059753, -3.048440, 0.591434
1695815612.259834, -4.059753, -3.048440, 0.591434
1695815612.261236, -4.059753, -3.048440, 0.591434
1695815612.262360, -4.059753, -3.048440, 0.591434
1695815612.263364, -4.059753, -3.048440, 0.591434
1695815612.264384, -4.059753, -3.048440, 0.591434
1695815612.265346, -4.059753, -3.048440, 0.591434
1695815612.266306, -4.059753, -3.048440, 0.591434
1695815612.267279, -4.059753, -3.048440, 0.591434
1695815612.268426, -4.059753, -3.048440, 0.591434
1695815612.269672, -4.059753, -3.048440, 0.591434
1695815612.270884, -4.059753, -3.048440, 0.591434
1695815612.272130, -4.059753, -3.048440, 0.591434
1695815612.273392, -4.059753, -3.048440, 0.591434
1695815612.275196, -4.059753, -3.048440, 0.591434
1695815612.276647, -4.059753, -3.048440, 0.591434
1695815612.278184, -4.059753, -3.048440, 0.591434
1695815612.279593, -4.059753, -3.048440, 0.591434
1695815612.280641, -4.059753, -3.048440, 0.591434
1695815612.281535, -4.059753, -3.048440, 0.591434
1695815612.282412, -4.059753, -3.048440, 0.591434
1695815612.283522, -4.059753, -3.048440, 0.591434
1695815612.284522, -4.059753, -3.048440, 0.591434
1695815612.285597, -4.059753, -3.048440, 0.591434
1695815612.286507, -4.059753, -3.048440, 0.591434
1695815612.287412, -4.059753, -3.048440, 0.591434
1695815612.288294, -4.059753, -3.048440, 0.591434
1695815612.289101, -4.059753, -3.048440, 0.591434
1695815612.290052, -4.059753, -3.048440, 0.591434
1695815612.291239, -4.059753, -3.048440, 0.591434
1695815612.292474, -4.059753, -3.048440, 0.591434
1695815612.293516, -4.059753, -3.048440, 0.591434
