1695814834.374696, -4.059750, -3.048440, 0.591421
1695814834.376145, -4.059750, -3.048440, 0.591422
1695814834.376832, -4.059750, -3.048440, 0.591422
1695814834.377753, -4.059751, -3.048440, 0.591423
1695814834.378786, -4.059751, -3.048440, 0.591423
1695814834.379847, -4.059751, -3.048440, 0.591423
1695814834.380940, -4.059752, -3.048440, 0.591423
1695814834.381978, -4.059752, -3.048440, 0.591423
1695814834.383083, -4.059752, -3.048440, 0.591424
1695814834.384021, -4.059752, -3.048440, 0.591424
1695814834.385144, -4.059753, -3.048440, 0.591424
1695814834.386199, -4.059753, -3.048440, 0.591424
1695814834.387293, -4.059753, -3.048440, 0.591424
1695814834.388562, -4.059753, -3.048440, 0.591424
1695814834.389348, -4.059753, -3.048440, 0.591424
1695814834.390439, -4.059752, -3.048440, 0.591424
1695814834.416273, -4.059752, -3.048440, 0.591424
1695814834.421341, -4.059752, -3.048440, 0.591424
1695814834.426495, -4.059752, -3.048440, 0.591424
1695814834.430885, -4.059752, -3.048440, 0.591424
1695814834.434784, -4.059752, -3.048440, 0.591425
1695814834.438737, -4.059752, -3.048440, 0.591425
1695814834.442611, -4.059752, -3.048440, 0.591425
1695814834.447315, -4.059752, -3.048440, 0.591425
1695814834.451361, -4.059752, -3.048440, 0.591425
1695814834.455307, -4.059752, -3.048440, 0.591426
1695814834.458942, -4.059752, -3.048440, 0.591426
1695814834.462676, -4.059752, -3.048440, 0.591426
1695814834.466253, -4.059752, -3.048440, 0.591426
1695814834.470509, -4.059752, -3.048440, 0.591426
1695814834.476345, -4.059752, -3.048440, 0.591427
1695814834.487019, -4.059752, -3.048440, 0.591427
1695814834.498278, -4.059752, -3.048440, 0.591427
1695814834.501310, -4.059752, -3.048440, 0.591427
1695814834.503322, -4.059752, -3.048440, 0.591427
1695814834.504983, -4.059752, -3.048440, 0.591427
1695814834.506802, -4.059752, -3.048440, 0.591427
1695814834.509051, -4.059752, -3.048440, 0.591428
1695814834.510530, -4.059752, -3.048440, 0.591428
1695814834.511919, -4.059752, -3.048440, 0.591428
1695814834.513163, -4.059752, -3.048440, 0.591428
1695814834.514730, -4.059752, -3.048440, 0.591428
1695814834.516311, -4.059752, -3.048440, 0.591428
1695814834.517956, -4.059752, -3.048440, 0.591428
1695814834.519539, -4.059752, -3.048440, 0.591428
1695814834.520864, -4.059752, -3.048440, 0.591429
1695814834.522097, -4.059752, -3.048440, 0.591429
1695814834.523128, -4.059752, -3.048440, 0.591429
1695814834.524210, -4.059752, -3.048440, 0.591429
1695814834.525605, -4.059752, -3.048440, 0.591429
1695814834.527159, -4.059752, -3.048440, 0.591429
1695814834.528536, -4.059752, -3.048440, 0.591429
1695814834.529851, -4.059752, -3.048440, 0.591429
1695814834.531073, -4.059752, -3.048440, 0.591429
1695814834.532831, -4.059752, -3.048440, 0.591430
1695814834.534451, -4.059752, -3.048440, 0.591430
1695814834.535803, -4.059752, -3.048440, 0.591430
1695814834.537058, -4.059752, -3.048440, 0.591430
1695814834.538119, -4.059752, -3.048440, 0.591430
1695814834.539118, -4.059752, -3.048440, 0.591430
1695814834.540076, -4.059752, -3.048440, 0.591430
1695814834.541008, -4.059752, -3.048440, 0.591430
1695814834.541909, -4.059752, -3.048440, 0.591430
1695814834.542920, -4.059752, -3.048440, 0.591430
1695814834.544157, -4.059752, -3.048440, 0.591430
1695814834.545363, -4.059752, -3.048440, 0.591430
1695814834.546549, -4.059752, -3.048440, 0.591431
1695814834.547903, -4.059752, -3.048440, 0.591431
1695814834.549915, -4.059752, -3.048440, 0.591431
1695814834.551476, -4.059752, -3.048440, 0.591431
1695814834.552847, -4.059752, -3.048440, 0.591431
1695814834.554021, -4.059752, -3.048440, 0.591431
1695814834.555148, -4.059752, -3.048440, 0.591431
1695814834.556299, -4.059752, -3.048440, 0.591431
1695814834.557360, -4.059752, -3.048440, 0.591431
1695814834.559947, -4.059752, -3.048440, 0.591431
1695814834.560863, -4.059752, -3.048440, 0.591431
1695814834.561680, -4.059752, -3.048440, 0.591431
1695814834.562495, -4.059752, -3.048440, 0.591431
1695814834.563317, -4.059752, -3.048440, 0.591431
